Measurement Timestamp,Air Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation
02/11/2016 05:00:00 AM,-10.6,58,0,0,9.8,321,2.7,4.8,1000.3,6
02/11/2016 05:00:00 AM,-10.9,57,0,0,6.8,235,1.2,2.2,1001.3,5
02/11/2016 05:00:00 AM,-12.67,56,0,0,69.8,284,4.6,5,1000.3,0
02/17/2016 01:00:00 PM,-1.5,72,0,0,14.2,17,6,8.1,1001.8,582
02/17/2016 01:00:00 PM,-1.9,69,0,0,14.7,20,4.3,5.1,1002.7,553
02/17/2016 01:00:00 PM,-2.89,63,0,0,69.8,358,4.2,5.1,1001.7,551
02/18/2016 09:00:00 AM,-0.8,76,0,0,14.2,155,2.2,3.1,1006.7,125
02/18/2016 09:00:00 AM,-2.28,73,0,0,69.8,142,5.2,5.5,1006.1,108
02/18/2016 09:00:00 AM,-0.6,74,0,0,14.7,108,3.4,5.9,1006.9,96
02/18/2016 03:00:00 PM,5.2,63,0,0,14.2,163,8.7,14.3,999.5,175
02/18/2016 03:00:00 PM,4.8,65,0,0,14.7,106,2.5,4.5,1000,162
02/18/2016 03:00:00 PM,2.28,70,0,0,69.8,141,6,6.4,999.3,167
02/09/2016 05:00:00 PM,-7.3,67,0,0,9.8,320,3.5,6.6,989.7,10
02/09/2016 05:00:00 PM,-7.1,61,0,0,6.8,349,3.6,5.2,990.4,16
02/09/2016 05:00:00 PM,-8.5,56,0,0,69.8,284,3.5,3.9,989.5,10
02/09/2016 07:00:00 PM,-7.5,63,0,0,9.8,298,3.3,6.8,990.6,5
02/09/2016 07:00:00 PM,-7.1,62,0,0,6.8,296,1.7,4.1,991.2,4
02/09/2016 07:00:00 PM,-8.78,63,0,0,69.8,296,3.2,3.9,990.5,0
02/09/2016 09:00:00 PM,-8.2,71,0,0,9.8,316,4.7,7.6,990.7,5
02/09/2016 09:00:00 PM,-7.7,69,0,0,6.8,319,2.4,4.9,991.3,4
02/09/2016 09:00:00 PM,-9.28,66,0,0,69.8,304,5,5.8,990.5,0
02/09/2016 10:00:00 PM,-8.6,77,0,0,9.8,291,4.6,7.4,990.7,5
02/09/2016 10:00:00 PM,-7.9,71,0,0,6.8,10,1.4,1.9,991.2,4
02/09/2016 10:00:00 PM,-9.39,69,0,0,69.8,273,4.9,5.7,990.2,0
02/09/2016 11:00:00 PM,-8.6,70,0,0,9.8,301,3.9,7.9,990.5,5
02/09/2016 11:00:00 PM,-8.2,67,0,0,6.8,306,2,3.6,991.4,5
02/09/2016 11:00:00 PM,-9.56,62,0,0,69.8,316,3.6,3.8,990.5,0
02/10/2016 02:00:00 AM,-8.8,62,0,0,9.8,323,7,10.8,991,5
02/10/2016 02:00:00 AM,-8.7,61,0,0,6.8,334,3.2,5.6,991.9,5
02/10/2016 02:00:00 AM,-10.5,57,0,0,69.8,293,3.4,4.3,991.2,0
02/10/2016 03:00:00 AM,-9.5,62,0,0,9.8,311,4.3,7.8,990.8,5
02/10/2016 03:00:00 AM,-9.5,59,0,0,6.8,315,1.4,4,992,5
02/10/2016 03:00:00 AM,-11,56,0,0,69.8,323,6.2,6.9,991.2,0
02/10/2016 04:00:00 AM,-9.9,61,0,0,9.8,325,4.8,7.9,991.7,5
02/10/2016 04:00:00 AM,-9.7,59,0,0,6.8,339,2.4,5.4,992.6,5
02/10/2016 04:00:00 AM,-11.39,56,0,0,69.8,329,5.3,5.9,991.5,0
02/10/2016 05:00:00 AM,-10.3,61,0,0,9.8,334,3.7,7,991.7,5
02/10/2016 05:00:00 AM,-10.2,59,0,0,6.8,317,1.9,3.4,992.5,5
02/12/2016 12:00:00 AM,-6.2,54,0,0,9.8,251,2.8,4,1001,5
02/12/2016 12:00:00 AM,-5.4,48,0,0,6.8,300,1.2,2.3,1001.4,4
02/10/2016 05:00:00 AM,-11.89,56,0,0,69.8,313,3.3,3.7,991.9,0
02/10/2016 09:00:00 AM,-9.6,57,0,0,9.8,324,3.5,7.2,993.8,298
02/10/2016 09:00:00 AM,-9.2,54,0,0,6.8,335,1.7,4.7,994.5,317
02/10/2016 09:00:00 AM,-10.89,51,0,0,69.8,312,4.8,5.4,993.6,307
02/10/2016 06:00:00 AM,-10.6,61,0,0,9.8,305,4.5,7.7,992.4,5
02/10/2016 06:00:00 AM,-10.4,59,0,0,6.8,341,1.6,5.3,993.1,5
02/10/2016 06:00:00 AM,-12,57,0,0,69.8,293,5.5,6.6,991.9,0
02/10/2016 07:00:00 AM,-10.8,61,0,0,9.8,322,2.7,5.6,992.2,13
02/10/2016 07:00:00 AM,-10.5,59,0,0,6.8,331,1.2,2.7,993,12
02/10/2016 07:00:00 AM,-12.17,57,0,0,69.8,294,3.1,3.8,992.2,0
02/10/2016 08:00:00 AM,-10.3,60,0,0,9.8,330,3.3,5.3,993.1,113
02/10/2016 08:00:00 AM,-9.7,56,0,0,6.8,343,2.1,3.6,993.9,138
02/10/2016 08:00:00 AM,-11.67,55,0,0,69.8,317,3.6,3.9,992.9,156
02/10/2016 10:00:00 AM,-9.6,57,0,0,9.8,331,3.8,6.4,993.9,363
02/10/2016 10:00:00 AM,-8.7,53,0,0,6.8,305,1.9,4.5,994.8,208
02/10/2016 10:00:00 AM,-10.5,51,0,0,69.8,321,6.9,7.6,993.6,589
02/10/2016 03:00:00 PM,-7.2,50,0,0,9.8,325,3.7,7,993.6,275
02/10/2016 03:00:00 PM,-7.8,53,0,0,6.8,6,3.8,4.5,994.1,123
02/10/2016 03:00:00 PM,-8.39,47,0,0,69.8,314,3,3.1,993.6,360
02/10/2016 05:00:00 PM,-7.5,50,0,0,9.8,327,2.9,3.7,995,17
02/10/2016 05:00:00 PM,-7.9,51,0,0,6.8,12,3.9,6.9,995.7,13
02/10/2016 05:00:00 PM,-9.17,46,0,0,69.8,311,4.6,4.8,994.9,8
02/10/2016 06:00:00 PM,-7.8,53,0,0,9.8,340,3,4.5,995.7,5
02/10/2016 06:00:00 PM,-7.8,52,0,0,6.8,355,2.5,4.3,996.7,4
02/10/2016 06:00:00 PM,-9.5,47,0,0,69.8,306,6,6.4,995.9,0
02/17/2016 12:00:00 AM,-0.8,84,0,0,14.2,284,2.2,3.4,992.9,4
02/17/2016 12:00:00 AM,0.1,76,0,0,14.7,303,1.2,2.7,993.4,3
02/17/2016 12:00:00 AM,-1.06,72,0,0,69.8,278,2.9,3,992.6,0
02/17/2016 06:00:00 AM,-0.5,81,0,0,14.2,301,2.5,4.4,997.1,4
02/17/2016 06:00:00 AM,-0.6,74,0,0,14.7,355,1.3,1.9,997.8,3
02/17/2016 06:00:00 AM,-2.06,70,0,0,69.8,313,3.7,3.9,997,0
02/17/2016 08:00:00 AM,-1.9,81,0,0,14.2,8,4.5,6.8,999.3,131
02/10/2016 11:00:00 AM,-8.8,53,0,0,9.8,326,3.6,6.6,993.8,625
02/10/2016 11:00:00 AM,-8.4,54,0,0,6.8,12,2.1,6.2,994.6,593
02/10/2016 11:00:00 AM,-10.39,52,0,0,69.8,334,4.6,5,993.6,363
02/10/2016 02:00:00 PM,-7.5,51,0,0,9.8,292,3.9,7.5,993.2,558
02/10/2016 02:00:00 PM,-7.7,52,0,0,6.8,340,2.6,3.8,993.9,99
02/10/2016 02:00:00 PM,-9.06,48,0,0,69.8,310,2.6,3,993.2,564
02/10/2016 12:00:00 PM,-8.6,55,0,0,9.8,322,3.4,5.8,993.6,170
02/10/2016 12:00:00 PM,-8.4,54,0,0,6.8,7,2.5,3.9,994.2,195
02/10/2016 12:00:00 PM,-9.89,49,0,0,69.8,277,3.2,3.7,993.6,623
02/10/2016 01:00:00 PM,-8.3,56,0,0,9.8,269,4.6,7.6,993,205
02/10/2016 01:00:00 PM,-8,54,0,0,6.8,128,1,4.1,993.8,193
02/10/2016 01:00:00 PM,-9.39,47,0,0,69.8,288,3.4,3.6,992.9,138
02/10/2016 07:00:00 PM,-8.3,54,0,0,9.8,346,4.9,6.5,996.5,5
02/10/2016 07:00:00 PM,-7.9,54,0,0,6.8,8,3.7,5.1,997.5,5
02/10/2016 07:00:00 PM,-9.78,48,0,0,69.8,314,3.7,4.2,996.6,0
02/10/2016 08:00:00 PM,-8.6,54,0,0,9.8,334,2.7,5.1,997,5
02/10/2016 08:00:00 PM,-8.6,56,0,0,6.8,355,2.7,4.2,997.7,5
02/10/2016 08:00:00 PM,-10.39,50,0,0,69.8,335,4.3,4.5,997,0
02/10/2016 10:00:00 PM,-9.9,57,0,0,9.8,327,1.8,3.9,998.2,5
02/10/2016 10:00:00 PM,-9.3,53,0,0,6.8,315,1.1,2.7,999.1,5
02/10/2016 10:00:00 PM,-10.78,51,0,0,69.8,288,4.5,4.7,998.3,0
02/10/2016 11:00:00 PM,-9.7,56,0,0,9.8,315,3.2,5.1,998.2,5
02/10/2016 11:00:00 PM,-9.5,55,0,0,6.8,305,1.5,2.7,999.2,5
02/10/2016 11:00:00 PM,-11,53,0,0,69.8,272,2.6,3.1,998.3,0
02/11/2016 12:00:00 AM,-9.7,56,0,0,9.8,340,3.1,4.8,998.2,5
02/11/2016 12:00:00 AM,-9.4,55,0,0,6.8,2,3.4,6.5,999,5
02/11/2016 12:00:00 AM,-11.06,53,0,0,69.8,263,1.9,2.4,998.3,0
02/11/2016 01:00:00 AM,-9.7,55,0,0,9.8,328,2.8,5.7,998.3,5
02/11/2016 01:00:00 AM,-9.4,53,0,0,6.8,349,2.5,5.8,999.3,5
02/11/2016 01:00:00 AM,-11.17,51,0,0,69.8,303,2.5,2.7,998.3,0
02/11/2016 02:00:00 AM,-9.7,53,0,0,9.8,329,3.6,6.8,998.6,5
02/11/2016 02:00:00 AM,-9.6,52,0,0,6.8,275,0.9,2.2,999.5,5
02/11/2016 02:00:00 AM,-11.28,50,0,0,69.8,298,3.9,4.5,998.6,0
02/11/2016 04:00:00 AM,-10.1,55,0,0,9.8,320,3.3,4.9,999.4,6
02/11/2016 04:00:00 AM,-10.5,55,0,0,6.8,302,1,2,1000.5,5
02/11/2016 04:00:00 AM,-12.39,54,0,0,69.8,312,4.9,5.5,999.7,0
02/11/2016 06:00:00 AM,-11.1,59,0,0,9.8,309,2.1,2.8,1001,6
02/11/2016 06:00:00 AM,-11.1,59,0,0,6.8,287,0.7,2,1002.1,5
02/11/2016 06:00:00 AM,-12.89,57,0,0,69.8,298,3.6,3.8,1001.4,0
02/11/2016 08:00:00 AM,-10.9,55,0,0,9.8,309,3.4,4.7,1002.2,136
02/11/2016 08:00:00 AM,-10.7,55,0,0,6.8,313,1.7,3,1003.3,174
02/11/2016 08:00:00 AM,-12.89,54,0,0,69.8,300,3.9,4.1,1002.4,161
02/12/2016 09:00:00 PM,-10,41,0,0,9.8,345,7.4,11,1005,6
02/12/2016 09:00:00 PM,-10,41,0,0,6.8,355,4.8,7.6,1006.2,5
02/12/2016 09:00:00 PM,-11.56,38,0,0,69.8,321,6.1,6.8,1005.4,0
02/12/2016 10:00:00 PM,-10.7,42,0,0,9.8,341,8.2,11.8,1006.2,6
02/12/2016 10:00:00 PM,-10.8,40,0,0,6.8,11,5.8,10.6,1007.2,5
02/12/2016 10:00:00 PM,-12.28,39,0,0,69.8,303,5,5.6,1006.8,0
02/11/2016 07:00:00 AM,-11.2,59,0,0,9.8,318,2.5,3.5,1001.8,13
02/11/2016 07:00:00 AM,-11.3,56,0,0,6.8,354,1.6,3.1,1002.6,12
02/11/2016 07:00:00 AM,-13.28,54,0,0,69.8,294,2.4,2.5,1001.7,0
02/11/2016 09:00:00 AM,-9.7,57,0,0,9.8,334,2,3.6,1002.8,315
02/11/2016 09:00:00 AM,-10,58,0,0,6.8,12,3.1,4.4,1003.7,384
02/11/2016 09:00:00 AM,-11.39,53,0,0,69.8,313,4.2,5,1002.7,315
02/11/2016 11:00:00 AM,-7.9,55,0,0,9.8,348,1.9,3.9,1003.4,536
02/11/2016 11:00:00 AM,-7.9,47,0,0,6.8,327,1.9,3.6,1004.2,551
02/11/2016 11:00:00 AM,-9,43,0,0,69.8,312,2.8,3.2,1003.4,521
02/11/2016 03:00:00 PM,-6.3,57,0,0,9.8,94,2,3.5,1002.4,367
02/11/2016 03:00:00 PM,-6.8,57,0,0,6.8,23,0.8,1.3,1003.2,31
02/11/2016 03:00:00 PM,-7.67,55,0,0,69.8,32,1.8,2.1,1002.4,322
02/11/2016 05:00:00 PM,-5.8,60,0,0,9.8,128,1.8,3.1,1002.4,19
02/11/2016 05:00:00 PM,-6.4,56,0,0,6.8,121,0.6,1.2,1003.1,14
02/11/2016 05:00:00 PM,-6.89,46,0,0,69.8,163,1,1.3,1002.4,10
02/11/2016 07:00:00 PM,-5.6,51,0,0,9.8,240,1.1,1.6,1002.4,5
02/11/2016 07:00:00 PM,-5,39,0,0,6.8,316,0.9,1.8,1002.9,4
02/11/2016 07:00:00 PM,-6.39,38,0,0,69.8,256,1.9,2,1002,0
02/12/2016 04:00:00 AM,-5.9,57,0,0,9.8,257,3.8,5.8,998.3,5
02/12/2016 04:00:00 AM,-5,49,0,0,6.8,274,2.8,8.3,998.6,4
02/12/2016 04:00:00 AM,-6.28,46,0,0,69.8,262,2.4,2.7,998,0
02/12/2016 02:00:00 PM,-4.9,45,0,0,9.8,309,6.4,11.5,997.9,137
02/12/2016 02:00:00 PM,-4.7,44,0,0,6.8,342,2.4,5.4,998.5,82
02/12/2016 02:00:00 PM,-6.06,41,0,0,69.8,285,6.9,7.6,997.6,515
02/12/2016 08:00:00 PM,-8.6,39,0,0,9.8,341,4.4,7.7,1004.1,5
02/12/2016 08:00:00 PM,-9.1,42,0,0,6.8,2,7.6,13.1,1005.2,4
02/12/2016 08:00:00 PM,-10.56,42,0,0,69.8,330,6.6,7.2,1004.4,0
02/13/2016 12:00:00 AM,-12,46,0,0,9.8,342,6.3,8.9,1007.6,6
02/11/2016 12:00:00 PM,-7.7,58,0,0,9.8,32,1.9,3.4,1003.5,573
02/11/2016 12:00:00 PM,-7.8,48,0,0,6.8,7,3,3.6,1004.2,106
02/11/2016 12:00:00 PM,-8.5,41,0,0,69.8,344,2.2,2.5,1003.4,553
02/11/2016 01:00:00 PM,-7.3,53,0,0,9.8,61,1.8,2.6,1003.1,561
02/11/2016 01:00:00 PM,-6.9,55,0,0,6.8,56,3.5,4.4,1003.7,534
02/11/2016 01:00:00 PM,-7.39,40,0,0,69.8,17,1.1,1.5,1003,530
02/11/2016 02:00:00 PM,-6.9,55,0,0,9.8,49,2.3,2.9,1002.7,485
02/11/2016 02:00:00 PM,-6.2,41,0,0,6.8,333,1.3,2.8,1003.1,34
02/11/2016 02:00:00 PM,-7.78,49,0,0,69.8,9,3,3.3,1002.4,452
02/11/2016 04:00:00 PM,-6,57,0,0,9.8,99,2.4,3.3,1002.3,206
02/11/2016 04:00:00 PM,-6.6,58,0,0,6.8,120,1.5,2.2,1003.1,25
02/11/2016 04:00:00 PM,-7.06,52,0,0,69.8,100,2,2.1,1002,175
02/12/2016 09:00:00 AM,-5.4,62,0,0,9.8,284,4.4,7.6,997.5,55
02/12/2016 09:00:00 AM,-5.1,60,0,0,6.8,318,1.4,3.1,998.1,34
02/12/2016 09:00:00 AM,-6.67,58,0,0,69.8,303,5.5,5.9,997.3,56
02/12/2016 12:00:00 PM,-5.2,53,0,0,9.8,313,5.1,8.7,997.6,547
02/12/2016 12:00:00 PM,-4.8,50,0,0,6.8,339,3.3,4.5,998.3,189
02/12/2016 12:00:00 PM,-6.06,48,0,0,69.8,311,4.9,5.3,997.6,610
02/14/2016 01:00:00 PM,-8.3,81,0,0.3,10.1,163,4.6,6.1,999.6,90
02/14/2016 01:00:00 PM,-8,78,1.2,0.4,7.2,112,3.4,5.4,1000.3,90
02/14/2016 01:00:00 PM,-8.89,75,0,0,69.8,142,8.4,8.8,999.7,64
02/14/2016 02:00:00 PM,-7.8,84,0,0.3,10.4,135,7.6,9.9,998.1,146
02/14/2016 02:00:00 PM,-7.8,84,0.6,1.4,8.6,120,2.2,4.8,999,185
02/14/2016 02:00:00 PM,-8.78,79,0,0,69.8,117,7.1,8,998.3,186
02/15/2016 05:00:00 AM,-6.2,91,0,0,11.9,205,2.5,4.1,990.6,5
02/15/2016 05:00:00 AM,-5.5,85,0,0,12.4,112,1.1,2.9,990.9,4
02/15/2016 05:00:00 AM,-6.67,80,0,0,69.8,153,1.7,2,990.5,0
02/15/2016 09:00:00 AM,-4.6,92,0,0,11.9,216,2.8,5.1,990.3,51
02/11/2016 06:00:00 PM,-5.7,53,0,0,9.8,212,1.1,1.5,1002.3,5
02/11/2016 06:00:00 PM,-6,57,0,0,6.8,111,1.9,2.8,1002.9,4
02/11/2016 06:00:00 PM,-6.17,34,0,0,69.8,275,1.5,1.7,1002,0
02/11/2016 09:00:00 PM,-6.1,52,0,0,9.8,275,3.2,5.1,1002.1,5
02/11/2016 09:00:00 PM,-5.5,48,0,0,6.8,295,1.4,3,1002.7,4
02/11/2016 09:00:00 PM,-6.89,46,0,0,69.8,259,1.3,1.7,1002,0
02/11/2016 10:00:00 PM,-6.6,53,0,0,9.8,256,1.3,1.8,1001.9,5
02/11/2016 10:00:00 PM,-5.5,48,0,0,6.8,268,1.9,3.7,1002.2,4
02/11/2016 10:00:00 PM,-7,45,0,0,69.8,272,1.5,1.8,1001.7,0
02/11/2016 11:00:00 PM,-6.3,54,0,0,9.8,262,1.5,2.4,1001.5,5
02/11/2016 11:00:00 PM,-5.4,48,0,0,6.8,281,1.3,3.4,1002.1,4
02/11/2016 11:00:00 PM,-6.67,45,0,0,69.8,268,3.6,4.1,1001.4,0
02/12/2016 05:00:00 AM,-6,58,0,0,9.8,271,4,5.8,998,5
02/12/2016 05:00:00 AM,-5.3,51,0,0,6.8,262,2,4.9,998.5,4
02/12/2016 05:00:00 AM,-6.39,45,0,0,69.8,288,5.1,6.2,997.6,0
02/12/2016 01:00:00 PM,-5,51,0,0,9.8,315,5.6,10.6,997.6,623
02/12/2016 01:00:00 PM,-4.5,46,0,0,6.8,303,1.4,3.8,998.2,92
02/12/2016 01:00:00 PM,-6.39,43,0,0,69.8,298,4.5,5,997.6,560
02/12/2016 06:00:00 PM,-6.7,38,0,0,9.8,340,6.9,9.6,1001.3,5
02/12/2016 06:00:00 PM,-6.5,37,0,0,6.8,341,2.6,6.6,1002.7,4
02/12/2016 06:00:00 PM,-8,37,0,0,69.8,317,4.2,4.5,1001.7,0
02/14/2016 12:00:00 PM,-7.2,54,0,0,9.8,167,3.8,5.4,1001.1,87
02/14/2016 12:00:00 PM,-6.9,55,0,0,6.8,99,2.3,3.8,1001.5,82
02/14/2016 12:00:00 PM,-8.5,55,0,0,69.8,170,3.7,4.2,1000.7,57
02/14/2016 03:00:00 PM,-7.4,84,0,0.1,10.5,137,6.9,10.6,997.2,106
02/14/2016 03:00:00 PM,-7.6,83,0,0.6,9.2,114,2.4,4.6,998.2,119
02/14/2016 03:00:00 PM,-8.5,78,0,0,69.8,131,8.3,9.2,997.3,123
02/14/2016 05:00:00 PM,-7.1,83,0,0.1,10.7,155,7.6,10.1,996.1,15
02/12/2016 12:00:00 AM,-6.5,46,0,0,69.8,242,2.4,2.8,1000.7,0
02/12/2016 02:00:00 AM,-6,56,0,0,9.8,272,2.5,4,999.5,5
02/12/2016 02:00:00 AM,-5.3,49,0,0,6.8,284,1.8,5.3,999.9,4
02/12/2016 02:00:00 AM,-6.39,44,0,0,69.8,249,1.6,2,999,0
02/12/2016 03:00:00 AM,-5.9,55,0,0,9.8,250,4.1,6.4,998.4,5
02/12/2016 03:00:00 AM,-5.1,49,0,0,6.8,279,2.8,5.1,998.9,4
02/12/2016 03:00:00 AM,-6.39,48,0,0,69.8,233,1.4,1.7,998.3,0
02/12/2016 06:00:00 AM,-5.8,57,0,0,9.8,266,4.1,5.6,997.7,5
02/12/2016 06:00:00 AM,-5.1,51,0,0,6.8,338,1.3,3.1,998.2,4
02/12/2016 06:00:00 AM,-6.39,47,0,0,69.8,250,4.2,5,997.3,0
02/12/2016 07:00:00 AM,-5.6,57,0,0,9.8,278,4.9,6.3,997.5,13
02/12/2016 07:00:00 AM,-5,52,0,0,6.8,336,2.3,4.3,997.7,10
02/12/2016 07:00:00 AM,-6.5,48,0,0,69.8,240,5.1,7.2,996.6,0
02/12/2016 08:00:00 AM,-5.5,57,0,0,9.8,272,5.7,8.5,997.3,25
02/12/2016 08:00:00 AM,-5,54,0,0,6.8,339,1.7,4.1,997.9,30
02/12/2016 08:00:00 AM,-6.5,52,0,0,69.8,269,5.1,5.8,997.3,21
02/12/2016 10:00:00 AM,-5.5,69,0,0,9.8,297,2.9,6.4,997.7,181
02/12/2016 10:00:00 AM,-5.1,62,0,0,6.8,344,2.5,3.9,998.3,239
02/12/2016 10:00:00 AM,-6.67,58,0,0,69.8,240,3,3.8,997.6,216
02/12/2016 03:00:00 PM,-4.9,45,0,0,9.8,313,4.5,9.3,998.3,466
02/12/2016 03:00:00 PM,-4.6,41,0,0,6.8,345,4,5.9,998.8,83
02/12/2016 03:00:00 PM,-6.17,37,0,0,69.8,320,6.7,7.8,998,114
02/12/2016 04:00:00 PM,-5.4,40,0,0,9.8,312,5.6,8.1,999.4,60
02/12/2016 04:00:00 PM,-5.1,37,0,0,6.8,289,3.5,5.6,1000.1,34
02/12/2016 04:00:00 PM,-6.5,36,0,0,69.8,298,3.8,4.3,999.3,76
02/12/2016 05:00:00 PM,-5.7,38,0,0,9.8,331,5.1,9.6,999.9,25
02/12/2016 05:00:00 PM,-5.8,37,0,0,6.8,338,2.8,5.6,1001,14
02/12/2016 05:00:00 PM,-7.17,33,0,0,69.8,309,5.7,6,1000.3,15
02/12/2016 11:00:00 PM,-11.4,43,0,0,9.8,336,6,9.9,1006.7,6
02/12/2016 11:00:00 PM,-11.2,42,0,0,6.8,287,3.1,8.1,1008.2,5
02/12/2016 11:00:00 PM,-13,40,0,0,69.8,321,4.8,5.7,1007.5,0
02/13/2016 01:00:00 PM,-9.2,33,0,0,9.8,347,4,7,1011.2,580
02/13/2016 01:00:00 PM,-9.1,37,0,0,6.8,10,4.5,6.3,1011.9,552
02/13/2016 01:00:00 PM,-11.06,32,0,0,69.8,345,3.1,3.4,1011.2,544
02/14/2016 03:00:00 AM,-9.9,57,0,0,9.8,195,3.5,5.8,1006.9,6
02/14/2016 03:00:00 AM,-8.5,52,0,0,6.8,134,1,2.1,1007.5,4
02/14/2016 03:00:00 AM,-9.5,51,0,0,69.8,182,2.2,2.4,1006.8,0
02/16/2016 04:00:00 AM,-2.2,82,0,0,11.9,62,2.4,3.3,986.1,5
02/16/2016 04:00:00 AM,-2.2,80,0,0,12.4,8,2.5,3.4,986.9,3
02/16/2016 04:00:00 AM,-2.89,73,0,0,69.8,298,1.1,1.3,986.1,0
02/16/2016 05:00:00 PM,-0.6,88,0,0.4,12.3,83,0.6,0.9,988.4,16
02/16/2016 05:00:00 PM,-1.56,79,0,0,69.8,133,1.7,1.9,988.1,3
02/16/2016 11:00:00 PM,-0.6,84,0,0,14.2,306,1.5,2.7,992,4
02/16/2016 11:00:00 PM,0.2,79,0,0,14.7,246,1.6,3.8,992.5,3
02/16/2016 11:00:00 PM,-1.06,75,0,0,69.8,284,3.4,3.5,991.5,0
02/17/2016 06:00:00 PM,-1.3,70,0,0,14.2,31,3.7,4.6,1004,4
02/17/2016 06:00:00 PM,-2.28,62,0,0,69.8,18,3.2,3.6,1004.1,0
02/13/2016 12:00:00 AM,-11.7,43,0,0,6.8,327,3.4,5.9,1009,5
02/13/2016 12:00:00 AM,-13.89,40,0,0,69.8,306,4.4,4.8,1008.1,0
02/13/2016 01:00:00 AM,-12.8,47,0,0,9.8,336,5.5,8.1,1008.4,6
02/13/2016 01:00:00 AM,-12.6,46,0,0,6.8,7,5.1,6.5,1009.5,5
02/13/2016 01:00:00 AM,-14.67,40,0,0,69.8,309,3.8,4.2,1008.5,0
02/13/2016 03:00:00 PM,-7.8,31,0,0,9.8,342,2.9,3.5,1010.6,388
02/13/2016 03:00:00 PM,-8.1,32,0,0,6.8,255,2.1,3.9,1011.2,29
02/13/2016 03:00:00 PM,-9.39,35,0,0,69.8,342,1.7,2.1,1010.5,343
02/13/2016 05:00:00 PM,-8,32,0,0,9.8,311,1.5,2.5,1010,14
02/13/2016 05:00:00 PM,-8.1,33,0,0,6.8,4,1.1,1.4,1010.7,12
02/13/2016 05:00:00 PM,-9.06,29,0,0,69.8,290,2.1,2.4,1009.8,4
02/16/2016 09:00:00 AM,-1.8,83,0,0,11.9,8,1.4,2.6,987.6,138
02/16/2016 09:00:00 AM,-2.56,70,0,0,69.8,346,1.5,1.6,987.8,115
02/16/2016 09:00:00 AM,-2,78,0,0,12.4,19,1.1,1.5,988.3,140
02/18/2016 03:00:00 AM,-2,77,0,0,14.2,138,5,5.9,1005.3,4
02/18/2016 03:00:00 AM,-1.9,74,0,0,14.7,111,2.1,3.7,1005.8,3
02/18/2016 03:00:00 AM,-2.39,74,0,0,69.8,124,4.9,6.1,1005.1,0
02/19/2016 03:00:00 AM,8.4,61,0,0,14.2,198,8.6,13.6,985.5,4
02/19/2016 03:00:00 AM,9.1,58,0,0,14.7,356,1.5,5.8,985.8,1
02/19/2016 03:00:00 AM,8.28,54,0,0,69.8,177,9.6,11.2,985.1,0
02/13/2016 02:00:00 AM,-13.5,41,0,0,9.8,331,6.2,9,1009,6
02/13/2016 02:00:00 AM,-13.1,41,0,0,6.8,334,2.6,5.2,1010.3,6
02/13/2016 02:00:00 AM,-15.17,39,0,0,69.8,297,6.7,7.6,1009.5,0
02/13/2016 03:00:00 AM,-13.8,43,0,0,9.8,331,4.6,6.2,1009.7,6
02/13/2016 03:00:00 AM,-13.6,42,0,0,6.8,328,1.9,3.7,1010.8,5
02/13/2016 03:00:00 AM,-15.28,42,0,0,69.8,299,3.5,4.4,1009.8,0
02/14/2016 05:00:00 AM,-9.3,53,0,0,9.8,184,4.2,7.6,1006.2,5
02/14/2016 05:00:00 AM,-8.9,49,0,0,6.8,117,1.2,3.7,1006.8,5
02/14/2016 05:00:00 AM,-10.06,46,0,0,69.8,159,5,5.4,1006.1,0
02/14/2016 09:00:00 AM,-8.6,65,0,0,9.8,133,8.9,11.8,1002.3,183
02/14/2016 09:00:00 AM,-8.4,60,0,0,6.8,112,4.2,7.3,1003.5,224
02/14/2016 09:00:00 AM,-9.5,59,0,0,69.8,124,8,8.9,1002.4,167
02/14/2016 07:00:00 PM,-7.2,82,0,0.2,11.1,161,6.7,9.3,995.3,5
02/14/2016 07:00:00 PM,-7.1,84,0.6,0.8,11.4,111,3.6,6.6,996,4
02/14/2016 07:00:00 PM,-7.67,80,0,0,69.8,133,9.5,10.4,995.3,0
02/15/2016 07:00:00 AM,-5.5,92,0,0,11.9,225,2.1,3.3,990.1,7
02/15/2016 07:00:00 AM,-4.7,85,0,0,12.4,79,1.7,2.3,990.6,5
02/15/2016 07:00:00 AM,-6.06,83,0,0,69.8,166,1.9,2.4,989.8,0
02/16/2016 05:00:00 AM,-2.1,82,0,0,11.9,18,1.1,1.6,986.6,4
02/16/2016 05:00:00 AM,-2.3,80,0,0,12.4,8,1.5,2.2,987.2,3
02/16/2016 05:00:00 AM,-3.28,73,0,0,69.8,317,1.3,1.5,986.5,0
02/17/2016 11:00:00 AM,-2.4,77,0,0,14.2,15,5.7,8.1,1001.5,554
02/17/2016 11:00:00 AM,-2.7,73,0,0,14.7,9,3.7,4.6,1002.2,574
02/17/2016 11:00:00 AM,-3.67,68,0,0,69.8,349,5.1,5.5,1001.4,545
02/17/2016 12:00:00 PM,-1.8,73,0,0,14.2,20,4.9,8,1001.7,595
02/17/2016 12:00:00 PM,-2.1,72,0,0,14.7,5,3.6,5.1,1002.5,285
